City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
664,Oussouye,SN,2021-04-20 04:24:45,12.485,-16.5469,73.4,88,0,4.61,[{'description': 'clear sky'}]
665,Katherine,AU,2021-04-20 04:23:57,-14.4667,132.2667,91.4,29,0,10.36,[{'description': 'clear sky'}]
666,Meridian,US,2021-04-20 04:28:56,43.6121,-116.3915,53.6,30,1,10.36,[{'description': 'clear sky'}]
667,Ust-Nera,RU,2021-04-20 04:28:56,64.5667,143.2,33.4,90,100,6.33,[{'description': 'overcast clouds'}]
668,Eureka,US,2021-04-20 04:28:57,40.8021,-124.1637,51.01,79,78,5.01,[{'description': 'broken clouds'}]
669,Sharjah,AE,2021-04-20 04:28:57,25.3573,55.4033,78.8,38,0,5.75,[{'description': 'clear sky'}]
670,Eresos,GR,2021-04-20 04:28:57,39.1667,25.9333,55.4,76,40,4.61,[{'description': 'scattered clouds'}]
671,Colares,PT,2021-04-20 04:28:58,38.7992,-9.4469,60.01,85,9,10.0,[{'description': 'clear sky'}]
672,Bodden Town,KY,2021-04-20 04:24:58,19.2833,-81.25,82.4,74,20,10.36,[{'description': 'few clouds'}]
673,Sabang,ID,2021-04-20 04:24:23,5.8933,95.3214,83.25,70,100,12.66,[{'description': 'overcast clouds'}]
674,Axim,GH,2021-04-20 04:23:49,4.8699,-2.2405,79.7,83,100,3.69,[{'description': 'overcast clouds'}]
675,Jatai,BR,2021-04-20 04:28:58,-17.8814,-51.7144,65.43,67,1,1.95,[{'description': 'clear sky'}]
676,Sciacca,IT,2021-04-20 04:28:58,37.5082,13.0881,46.99,94,14,1.01,[{'description': 'few clouds'}]
677,Maun,BW,2021-04-20 04:28:59,-19.9833,23.4167,53.6,62,0,4.61,[{'description': 'clear sky'}]
678,Itubera,BR,2021-04-20 04:28:59,-13.7322,-39.1492,72.7,97,100,1.63,[{'description': 'overcast clouds'}]
679,Krasnoarmeysk,RU,2021-04-20 04:28:59,51.0239,45.6969,37.99,86,100,4.0,[{'description': 'overcast clouds'}]
680,Geraldton,AU,2021-04-20 04:24:15,-28.7667,114.6,78.8,27,3,6.91,[{'description': 'clear sky'}]
681,Vila,PT,2021-04-20 04:22:46,42.0304,-8.1588,46.0,78,86,1.01,[{'description': 'overcast clouds'}]
682,Buraydah,SA,2021-04-20 04:29:00,26.326,43.975,68.0,52,0,3.44,[{'description': 'clear sky'}]
683,Vagay,RU,2021-04-20 04:29:00,57.9375,69.0217,28.96,36,36,9.84,[{'description': 'scattered clouds'}]
684,Khani,GE,2021-04-20 04:24:48,41.9563,42.9566,68.0,60,75,23.02,[{'description': 'light rain'}]
685,Marawi,PH,2021-04-20 04:22:43,7.9986,124.2928,84.99,72,100,7.0,[{'description': 'overcast clouds'}]
686,Hobyo,SO,2021-04-20 04:23:47,5.3505,48.5268,82.56,72,98,8.81,[{'description': 'moderate rain'}]
687,Praia,CV,2021-04-20 04:23:13,14.9215,-23.5087,69.8,78,20,14.97,[{'description': 'few clouds'}]
688,Bartica,GY,2021-04-20 04:29:01,6.4,-58.6167,75.2,94,0,4.61,[{'description': 'clear sky'}]
689,Shimoda,JP,2021-04-20 04:29:01,34.6667,138.95,70.0,60,20,13.8,[{'description': 'few clouds'}]
690,Boffa,GN,2021-04-20 04:29:02,10.1667,-14.0333,77.38,83,37,2.8,[{'description': 'scattered clouds'}]
691,Sistranda,NO,2021-04-20 04:29:02,63.7256,8.834,44.6,65,0,14.97,[{'description': 'clear sky'}]
692,Cape Canaveral,US,2021-04-20 04:29:02,28.4058,-80.6048,72.0,88,75,4.61,[{'description': 'broken clouds'}]
693,Marsh Harbour,BS,2021-04-20 04:24:36,26.5412,-77.0636,78.4,80,56,5.99,[{'description': 'broken clouds'}]
694,Ayan,RU,2021-04-20 04:23:48,56.45,138.1667,33.57,92,100,7.99,[{'description': 'light snow'}]
695,Trapani,IT,2021-04-20 04:29:03,37.8333,12.6667,57.0,100,0,4.61,[{'description': 'clear sky'}]
696,Sinnamary,GF,2021-04-20 04:29:03,5.3833,-52.95,75.47,90,100,7.61,[{'description': 'light rain'}]
697,Kaniama,CD,2021-04-20 04:29:03,-7.5667,24.1833,63.99,92,100,4.29,[{'description': 'overcast clouds'}]
698,Starychi,UA,2021-04-20 04:29:04,49.98,23.5585,42.8,87,0,6.71,[{'description': 'clear sky'}]
